id,label,cell_id,cell_iri,organ_id,organ_iri
8ca0883a-6d5d-5d6c-93b7-678d09b5ae8b,Inh L5-6 SST FBN2 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
0e39f853-ca6a-5dea-92bb-ac9064621296,Inh L5-6 SST KLHL1 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
75df3adf-8695-59e1-84b2-7a8be26e54ed,Inh L6 SST TH - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
cd6fc3de-66ee-5340-8002-c16f9e93a037,Inh L5-6 PVALB KCNIP2 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
77d5fa14-31ae-5801-a10a-dddd0c9152b5,Inh L5-6 PVALB ZFPM2-AS1 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
79401e53-4e04-5339-b955-a79aae2f444d,Inh L3-5 PVALB ISG20 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
2de3462c-e4bc-5d8c-b13d-8b8e26f48b48,Inh L5 PVALB LRIG3 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
b6265721-3dd2-5cd1-a322-a32b4f05991d,Inh L2-5 PVALB HHIPL1 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
df38d3e5-7310-5108-ae74-7a4da0e35e41,Inh L2-5 PVALB RPH3AL - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
552c7269-c04b-55f7-9b3a-6eb950bfad2f,Inh L3 PVALB SAMD13 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
42bd0059-e981-5031-a7a3-3afaab6584f9,Inh L1-2 PVALB CDK20 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
c97c9ade-076d-5d08-9070-b86e923ea9f3,Inh L2 PVALB FRZB - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
ce0cac3f-e725-5465-8b73-016f6a636c95,Inh L1-2 SST CLIC6 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
52621243-c376-5430-9fba-bf347fb4135e,Inh L5-6 PVALB GAPDHP60 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
1ee0eb6f-8186-55c2-a77e-905fc225e1bf,Inh L5-6 PVALB FAM150B - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
0347cc5d-44d0-56f0-8507-bf74ae2fc8b2,Inh L5-6 PVALB MEPE - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
d8f30ab5-160f-5d4d-ad2c-4356bdc09787,Inh L1-6 PVALB COL15A1 (Chandelier) - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
f3fec73c-e3b1-58be-af58-4d461488f3d2,Exc L2 LAMP5 KCNG3 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
1b963998-ee4f-529d-998c-2d7cb185744d,Exc L2 LINC00507 ATP7B - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
1be2f841-8936-56a3-afcd-bfd3a434837e,Exc L2 LINC00507 GLRA3 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
dcee7fcf-4874-5946-824c-68ad73fee76d,Exc L2-3 RORB RTKN2 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
e44053de-b78e-5bb0-b9c0-e4ad0b832663,Exc L2-3 LINC00507 DSG3 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
e4d40257-ae6a-59f6-b9a4-7ecd208976e5,Exc L3 LAMP5 CARM1P1 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
65980da5-f76a-50bd-9a98-e192d47af317,Exc L2-3 RORB CCDC68 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
ff9c1a1e-9eb2-54a7-acc4-b9585814b53f,Exc L2-3 RORB PTPN3 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
3ec79649-0167-5994-be3c-ebc613a28146,Exc L3 THEMIS ENPEP - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
5b14283b-4d9f-562e-b1d9-757cf1da9b7f,Exc L3-5 RORB TNNT2 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
cf64da71-5439-560d-926f-d5c72ff8a73e,Exc L3-5 RORB LAMA4 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
a9dda209-7387-5d11-9125-728f77e290d0,Exc L5 THEMIS VILL - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
e99b5f4c-e4a4-59f8-95df-efd2c0ff5e2c,Exc L3 RORB OTOGL - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
fc546602-51f7-58cc-a3b0-f00f97c12c74,Exc L5 THEMIS SLC22A18 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
78343a6d-0537-566c-8d63-f19db3294a36,Exc L5-6 THEMIS TNFAIP6 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
66e9c872-aa20-518a-9c66-14588b049360,Exc L3-5 RORB LNX2 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
021761e9-267a-5c2c-baba-9ce9d313ab5c,Exc L3-5 RORB RPRM - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
3d17b393-a5c9-547d-915d-16d3c6cb0a61,Exc L5 RORB MED8 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
58ba153b-cfe6-5eb6-885a-656c39940f54,Exc L5 THEMIS FGF10 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
06375780-f302-5174-9bc5-73ff3490a7ad,Exc L6 THEMIS LINC00343 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
75d9e936-4c7e-5d3c-ab74-88500d21fae6,Exc L6 THEMIS SLN - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
19dd5eff-4174-5322-a1ab-4b0ecd3e4b0e,Exc L5-6 THEMIS SMYD1 (L6 IT Car3) - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
42163ee5-5acb-5912-8857-9d469181ec97,Exc L5-6 FEZF2 OR1L8 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
fc931256-1707-5853-a363-ca35869c906e,Exc L5 THEMIS RGPD6 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
8431a7c3-a504-5452-aa21-4717d1a7a84e,Exc L5-6 FEZF2 C9orf135-AS1 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
0c3125b9-31fe-5d27-aeec-af81d52aef80,Exc L5-6 FEZF2 FILIP1L - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
ccc5f6b6-3f8d-5352-b805-5d3a5d2e8b0b,Exc L5-6 FEZF2 SH2D1B - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
5ee1c747-4faf-5b84-b638-1f1b4e323db6,Exc L6 FEZF2 PDYN - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
287aed01-45c7-53e0-8c55-2bc962aa25fc,Exc L6 FEZF2 PROKR2 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
34d07d2b-1001-5227-9a04-ca9b074e3f7a,Exc L5-6 FEZF2 CFTR - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
de540096-2212-5597-b269-d9409bf5c486,Exc L6 FEZF2 KLK7 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
b4e89d61-d5a8-56b5-8c40-8d5646367066,Exc L6 FEZF2 POGK - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
ef60230a-4bb6-555a-a212-0c985fff2ca3,Exc L5 FEZF2 CSN1S1 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
c0532d8e-8025-5355-9561-8bd1c34f7f5a,Exc L3-5 FEZF2 ASGR2 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
e1889307-ab0b-56e9-8427-78df5cf1e59f,Exc L3-5 FEZF2 LINC01107 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
edb12016-b980-5d68-a99f-a26f09d66afe,Exc L5 FEZF2 PKD2L1 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
7409b32f-9cac-5516-b3ac-45d53de2d300,Exc L5 FEZF2 NREP-AS1 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
7649f8d7-1694-561d-b66a-a00c7f3cfd45,Exc L5 FEZF2 RNF144A-AS1 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
bff08750-26bb-54ca-9e16-392ca64bc394,OPC L1-6 PDGFRA COL20A1 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
61f9233d-d5a5-513a-b1d6-e2777f0054f7,Oligo L2-6 OPALIN MAP6D1 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
a6cf0a23-05a8-57ff-91e3-1239ece57a07,Oligo L3-6 OPALIN ENPP6 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
143bc666-f3c3-570e-abab-36e2ddd64941,Oligo L2-6 OPALIN FTH1P3 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
0a59b6fa-52ef-53da-8e52-fd6598fbb18c,Oligo L5-6 OPALIN LDLRAP1 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
e35663cc-7907-5b3c-a5e2-a2199f81c096,Astro L1-6 FGFR3 AQP1 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
2f685c18-1403-56bd-9a4b-98010e9c5de9,Astro L1 FGFR3 SERPINI2 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
9f98119d-2f9a-5ef5-8b5f-8cbd8c07227e,Astro L1-6 FGFR3 PLCG1 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
a17c185d-01a6-5363-b82c-f3d902bf01fb,Endo L2-5 NOSTRIN SRGN - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
838f549f-d73d-5a6a-b7b8-594da070e7a7,VLMC L1-5 PDGFRA COLEC12 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
7d3c2835-ae0e-54b5-9a32-760aecb990c7,Micro L1-6 TYROBP CD74 - Brain,,,UBERON:0000955,http://purl.obolibrary.org/obo/UBERON_0000955
d3b871f5-c54c-5936-9da4-5ebdf2ca57dc,Pancreatic Acinar cell - Pancreas,CL:0002064,http://purl.obolibrary.org/obo/CL_0002064,UBERON:0001264,http://purl.obolibrary.org/obo/UBERON_0001264
867c3bc0-e14b-508e-9b6f-8a686858ff8f,Simple Columnar Epithelial cell - Pancreas,CL:0000146,http://purl.obolibrary.org/obo/CL_0000146,UBERON:0001264,http://purl.obolibrary.org/obo/UBERON_0001264
f35986b7-446f-5929-8dde-0e3df5adc84b,Flat Epithelial cells - Pancreas,,,UBERON:0001264,http://purl.obolibrary.org/obo/UBERON_0001264
87de4239-553a-5b2e-891d-b9e2e3f8ef2e,Pancreatic Goblet cell - Pancreas,CL:1000322,http://purl.obolibrary.org/obo/CL_1000322,UBERON:0001264,http://purl.obolibrary.org/obo/UBERON_0001264
54683113-b43f-5f9e-8b95-472076300a67,Brush cell - Pancreas,CL:0002204,http://purl.obolibrary.org/obo/CL_0002204,UBERON:0001264,http://purl.obolibrary.org/obo/UBERON_0001264
27268318-ea2f-5631-b68f-883332fff001,Type EC Enteroendocrine cell - Pancreas,CL:0000577,http://purl.obolibrary.org/obo/CL_0000577,UBERON:0001264,http://purl.obolibrary.org/obo/UBERON_0001264
49a0cba3-5290-50a5-a603-f92c3b69096e,B cell - Pancreas,CL:0000236,http://purl.obolibrary.org/obo/CL_0000236,UBERON:0001264,http://purl.obolibrary.org/obo/UBERON_0001264
b13330c1-ec2d-5bbb-84ea-696bba317e91,T cell - Pancreas,CL:0000084,http://purl.obolibrary.org/obo/CL_0000084,UBERON:0001264,http://purl.obolibrary.org/obo/UBERON_0001264
66f09f95-a8a4-5721-9967-05d7eddfc60d,macrophage - Pancreas,CL:0000235,http://purl.obolibrary.org/obo/CL_0000235,UBERON:0001264,http://purl.obolibrary.org/obo/UBERON_0001264
35051564-e56f-58f1-8d96-1ce81a045340,Dendritic cell - Pancreas,CL:0000451,http://purl.obolibrary.org/obo/CL_0000451,UBERON:0001264,http://purl.obolibrary.org/obo/UBERON_0001264
06f03324-32fe-512d-b96e-0c73fc44e289,Pancreatic A cell - Pancreas,CL:0000171,http://purl.obolibrary.org/obo/CL_0000171,UBERON:0001264,http://purl.obolibrary.org/obo/UBERON_0001264
26017827-a14f-5ca8-b190-a499362fcd24,Type B Pancreatic cell - Pancreas,CL:0000169,http://purl.obolibrary.org/obo/CL_0000169,UBERON:0001264,http://purl.obolibrary.org/obo/UBERON_0001264
4dfe136d-fd17-5f42-a65f-2afff6223cfb,Pancreatic D cell - Pancreas,CL:0000173,http://purl.obolibrary.org/obo/CL_0000173,UBERON:0001264,http://purl.obolibrary.org/obo/UBERON_0001264
3ff05b88-9af5-57fc-9153-80d731bdcdf4,Pancreatic PP cell - Pancreas,CL:0002275,http://purl.obolibrary.org/obo/CL_0002275,UBERON:0001264,http://purl.obolibrary.org/obo/UBERON_0001264
0ee629c6-e19d-5d9e-8ee7-02e923e4f52a,Pancreatic Epsilon cell - Pancreas,CL:0005019,http://purl.obolibrary.org/obo/CL_0005019,UBERON:0001264,http://purl.obolibrary.org/obo/UBERON_0001264
030cc903-0b3c-5b73-9e50-01272faea7e3,Gastrin Secreting cell - Pancreas,CL:0000509,http://purl.obolibrary.org/obo/CL_0000509,UBERON:0001264,http://purl.obolibrary.org/obo/UBERON_0001264
10c8c3d4-dfef-590e-948c-97b48cff7885,Activated Stellate cell - Pancreas,,,UBERON:0001264,http://purl.obolibrary.org/obo/UBERON_0001264
019e2ada-a8de-59d2-937d-4513b2340101,Quiescent Stellate cell - Pancreas,,,UBERON:0001264,http://purl.obolibrary.org/obo/UBERON_0001264
4943900a-70ae-500d-ba1d-7240ea24d3cc,Fat cell - Pancreas,CL:0000136,http://purl.obolibrary.org/obo/CL_0000136,UBERON:0001264,http://purl.obolibrary.org/obo/UBERON_0001264
b14ef92c-253d-5a51-8a19-202280e7d06a,Basal Cell Of Bladder urothelium - Urinary Bladder,,,UBERON:0001255,http://purl.obolibrary.org/obo/UBERON_0001255
28f01ebc-1f17-5350-b82b-7fad70e3c1b9,Intermediate Cell Of Bladder urothelium - Urinary Bladder,,,UBERON:0001255,http://purl.obolibrary.org/obo/UBERON_0001255
afa3f141-6695-5fcc-8778-b10614d677b8,Superficial Cell Of Bladder urothelium - Urinary Bladder,,,UBERON:0001255,http://purl.obolibrary.org/obo/UBERON_0001255
5c2aeff2-d07c-5787-bb50-368bd6919894,Detrusor Smooth Muscle Cell Of bladder - Urinary Bladder,,,UBERON:0001255,http://purl.obolibrary.org/obo/UBERON_0001255
45d47aa4-864a-55f9-94eb-a1a1451ceb29,Myofibroblast Cell Of bladder - Urinary Bladder,,,UBERON:0001255,http://purl.obolibrary.org/obo/UBERON_0001255
fcb80791-011e-5292-95a8-14300c2e8cb9,PI16+ Fibroblast Cell Of bladder - Urinary Bladder,,,UBERON:0001255,http://purl.obolibrary.org/obo/UBERON_0001255
2b73aa48-0b37-53e0-9d18-e9d43a5fff0c,DPT+ Fibroblast Cell Of bladder - Urinary Bladder,,,UBERON:0001255,http://purl.obolibrary.org/obo/UBERON_0001255
e999625c-0fcc-5047-beb0-c231562b0484,Lipofibroblast Cell Of bladder - Urinary Bladder,,,UBERON:0001255,http://purl.obolibrary.org/obo/UBERON_0001255
a4ad2641-6218-50c7-979d-4e7f74306e85,Endothelial Cell Of bladder - Urinary Bladder,,,UBERON:0001255,http://purl.obolibrary.org/obo/UBERON_0001255
61c653e8-b406-5acb-a37d-df8d239042f1,Vascular Smooth Muscle Cell Of bladder - Urinary Bladder,,,UBERON:0001255,http://purl.obolibrary.org/obo/UBERON_0001255
6b320142-ec85-50c8-a60f-5283639b82d3,Pericyte Cell Of bladder - Urinary Bladder,,,UBERON:0001255,http://purl.obolibrary.org/obo/UBERON_0001255
6444699c-518b-5af7-bc70-7db0dc59fae4,Immature B cell - Blood,CL:0000816,http://purl.obolibrary.org/obo/CL_0000816,UBERON:0000178,http://purl.obolibrary.org/obo/UBERON_0000178
23c4c66e-60eb-5d06-9ffe-505a9dd83abc,Memory B cell - Blood,CL:0000787,http://purl.obolibrary.org/obo/CL_0000787,UBERON:0000178,http://purl.obolibrary.org/obo/UBERON_0000178
4390c9f7-3384-54d8-9db8-d74396da89b5,Naive B cell - Blood,CL:0000788,http://purl.obolibrary.org/obo/CL_0000788,UBERON:0000178,http://purl.obolibrary.org/obo/UBERON_0000178
d15c0e99-2111-53c2-b36a-b79626599fd5,Transitional Stage B cell - Blood,CL:0000818,http://purl.obolibrary.org/obo/CL_0000818,UBERON:0000178,http://purl.obolibrary.org/obo/UBERON_0000178
3044130f-f974-5df0-a974-6c68c1034a98,CD141-positive Myeloid Dendritic cell - Blood,CL:0002394,http://purl.obolibrary.org/obo/CL_0002394,UBERON:0000178,http://purl.obolibrary.org/obo/UBERON_0000178
44f294c1-eaaf-588b-af2c-82afb40b780e,CD1c-positive Myeloid Dendritic cell - Blood,CL:0002399,http://purl.obolibrary.org/obo/CL_0002399,UBERON:0000178,http://purl.obolibrary.org/obo/UBERON_0000178
09ee1cf0-2691-5ab7-9c26-a932f4426f3a,"Plasmacytoid Dendritic Cell, human - Blood",CL:0001058,http://purl.obolibrary.org/obo/CL_0001058,UBERON:0000178,http://purl.obolibrary.org/obo/UBERON_0000178
5fc055c5-f77c-5e53-beb3-752d24b8d5e5,Immature Conventional Dendritic cell - Blood,CL:0000840,http://purl.obolibrary.org/obo/CL_0000840,UBERON:0000178,http://purl.obolibrary.org/obo/UBERON_0000178
dcdcc188-6591-51ee-98b9-093f4f9cd78f,CD14-positive monocyte - Blood,CL:0001054,http://purl.obolibrary.org/obo/CL_0001054,UBERON:0000178,http://purl.obolibrary.org/obo/UBERON_0000178
72837ec5-4f4c-52c0-bb38-7404450f837c,"CD14-low, CD16-positive monocyte - Blood",CL:0002396,http://purl.obolibrary.org/obo/CL_0002396,UBERON:0000178,http://purl.obolibrary.org/obo/UBERON_0000178
47eb34b7-3fa9-58e4-b5e6-1b29d3ec615e,neutrophil - Blood,CL:0000775,http://purl.obolibrary.org/obo/CL_0000775,UBERON:0000178,http://purl.obolibrary.org/obo/UBERON_0000178
dec1fb38-12d5-5bf5-86dd-0d94601e6d64,eosinophil - Blood,CL:0000771,http://purl.obolibrary.org/obo/CL_0000771,UBERON:0000178,http://purl.obolibrary.org/obo/UBERON_0000178
cf8495f1-f8a3-5f05-abfd-525247bced77,basophil - Blood,CL:0000767,http://purl.obolibrary.org/obo/CL_0000767,UBERON:0000178,http://purl.obolibrary.org/obo/UBERON_0000178
a5650b8a-595d-5eb6-a57f-0f289005a73a,"Naive Thymus-Derived CD4-positive, Alpha-Beta T cell - Blood",CL:0000895,http://purl.obolibrary.org/obo/CL_0000895,UBERON:0000178,http://purl.obolibrary.org/obo/UBERON_0000178
67ad20c2-6555-57ed-9712-535120fa2268,CD4 T Cell memory - Blood,,,UBERON:0000178,http://purl.obolibrary.org/obo/UBERON_0000178
68ce296d-303a-5808-89e4-7b8ce5830763,CD4 T Cell Effector Memory CD45RA - Blood,,,UBERON:0000178,http://purl.obolibrary.org/obo/UBERON_0000178
d037af1e-c210-545e-b368-2d2899ac2b19,"Naive Thymus-Derived CD8-positive, Alpha-Beta T cell - Blood",CL:0000900,http://purl.obolibrary.org/obo/CL_0000900,UBERON:0000178,http://purl.obolibrary.org/obo/UBERON_0000178
a8ca3d36-0f9d-5d3a-9eeb-2ad6954e9bcc,CD8 T Cell memory - Blood,,,UBERON:0000178,http://purl.obolibrary.org/obo/UBERON_0000178
baf9b9b5-af4a-59fe-8869-3bcb1c046097,"Effector CD8-positive, Alpha-Beta T cell - Blood",CL:0001050,http://purl.obolibrary.org/obo/CL_0001050,UBERON:0000178,http://purl.obolibrary.org/obo/UBERON_0000178
bd99af74-2f2d-59b2-a3cc-9ff6067e6749,"Effector Memory CD8-positive, Alpha-Beta T Cell, Terminally differentiated - Blood",CL:0001062,http://purl.obolibrary.org/obo/CL_0001062,UBERON:0000178,http://purl.obolibrary.org/obo/UBERON_0000178
7b200340-c916-5bc6-afbb-7fcd3b10d866,Mature CD8 T cell - Blood,,,UBERON:0000178,http://purl.obolibrary.org/obo/UBERON_0000178
c0e26980-1195-55c1-a604-d28220fee26b,"CD16-negative, CD56-bright Natural Killer cell - Blood",,,UBERON:0000178,http://purl.obolibrary.org/obo/UBERON_0000178
2b2d4497-97f2-5360-8d2b-a3a8b0e54407,Mature Natural Killer cell - Blood,CL:0000824,http://purl.obolibrary.org/obo/CL_0000824,UBERON:0000178,http://purl.obolibrary.org/obo/UBERON_0000178
971b3bfc-df17-5f59-aea4-d6dd7e1f7c9c,Regulatory T cell - Blood,CL:0000815,http://purl.obolibrary.org/obo/CL_0000815,UBERON:0000178,http://purl.obolibrary.org/obo/UBERON_0000178
a1102865-660c-5602-b904-91b48f3fce83,Capsule Mesenchymal Stromal cell - Kidney,,,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
67e68aca-5cd8-58df-bae5-cefb2684f859,Parietal Epithelial cell - Kidney,CL:1000452,http://purl.obolibrary.org/obo/CL_1000452,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
1cb68241-2cb1-5602-af2f-5beed335c0b8,Glomerular Visceral Epithelial cell - Kidney,,,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
da948b01-4c20-5ba8-ae4f-113d54d740aa,Glomerular Capillary Endothelial cell - Kidney,CL:1001005,http://purl.obolibrary.org/obo/CL_1001005,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
32472b1a-7f86-59f8-aca6-d50544151cad,Glomerular Mesangial cell - Kidney,CL:1000742,http://purl.obolibrary.org/obo/CL_1000742,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
53f5bb21-581c-5a88-a2b1-299b7d799c48,Epithelial Cell Of Proximal tubule - Kidney,CL:0002306,http://purl.obolibrary.org/obo/CL_0002306,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
c97b3135-4f4d-5716-b2c3-a639fc1205be,Proximal Tubule Epithelial Cell Segment 1 - Kidney,,,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
2db7621d-6da4-5b3f-89fa-e7298c1a46e5,Proximal Tubule Epithelial Cell Segment 2 - Kidney,,,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
d6fc8b23-dc0f-513c-bd2d-1cf404796470,Proximal Tubule Cell Epithelial Segment 3 - Kidney,,,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
acf386b7-cec0-5a5a-bc5c-dce989c7b68d,Kidney Loop Of Henle Thin Descending Limb Epithelial cell - Kidney,CL:1001111,http://purl.obolibrary.org/obo/CL_1001111,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
3fbad6ec-0c06-5dc3-a33e-3c433ed61a96,Descending Thin Limb Cell Type 1 - Kidney,,,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
3761282c-9caf-515b-9c26-4a5ca353fcdd,Descending Thin Limb Cell Type 2 - Kidney,,,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
63b4b30c-67b5-5872-86a5-1ef504a6914b,Descending Thin Limb Cell Type 3 - Kidney,,,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
2696b941-66be-5d97-b575-0da4af440fb7,Kidney Loop Of Henle Thin Ascending Limb Epithelial cell - Kidney,CL:1001107,http://purl.obolibrary.org/obo/CL_1001107,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
6391e18a-beb4-5799-92da-2fc88bb99483,Kidney Loop Of Henle Thick Ascending Limb Epithelial cell - Kidney,CL:1001106,http://purl.obolibrary.org/obo/CL_1001106,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
beb70ab5-3099-5d30-a0bb-c353d6a652b6,Kidney Loop Of Henle Cortical Thick Ascending Limb Epithelial cell - Kidney,CL:1001109,http://purl.obolibrary.org/obo/CL_1001109,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
29d98972-1267-5fbc-a1e3-4e077d9bdef2,Kidney Loop Of Henle Medullary Thick Ascending Limb Epithelial cell - Kidney,CL:1001108,http://purl.obolibrary.org/obo/CL_1001108,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
7ad322ca-67dd-5fe5-a05f-e92770d42361,Macula Densa Epithelial cell - Kidney,CL:1000850,http://purl.obolibrary.org/obo/CL_1000850,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
62222455-cec1-5c44-8dea-2313fc9ab896,Kidney Distal Convoluted Tubule Epithelial cell - Kidney,CL:1000849,http://purl.obolibrary.org/obo/CL_1000849,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
d62573ad-e961-59bb-94c2-16123d5deed5,Distal Convoluted Tubule Cell Type 1 - Kidney,,,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
153c53da-ba7f-5428-8e77-89652043aa15,Distal Convoluted Tubule Cell Type 2 - Kidney,,,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
9298f3ca-fef5-521f-972c-8181d0f0ff22,Kidney Connecting Tubule Epithelial cell - Kidney,CL:1000768,http://purl.obolibrary.org/obo/CL_1000768,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
b3cef360-3db7-5e2a-b7b8-927b9e9d8286,Connecting Tubule Principal Cell - Kidney,,,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
74e1a208-2951-585b-a066-561e52d607a2,Connecting Tubule Intercalated Cell - Kidney,,,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
75f3dc38-b690-53f3-93c1-e2d08e283acf,Connecting Tubule Intercalated Cell Type A - Kidney,,,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
908b315d-e2b5-545e-a68c-3b1826e6b490,Connecting Tubule Intercalated Cell Type B - Kidney,,,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
da31fd85-ad28-55f5-a245-f06604b1bf8c,Kidney Collecting Duct Epithelial cell - Kidney,CL:1000454,http://purl.obolibrary.org/obo/CL_1000454,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
